Datetime,PJME_MW,hour,dayofweek,month,quarter,year,dayofyear,weekofyear,is_weekend,lag_24,lag_168,roll_24,roll_168
2016-09-15 21:00:00,34148.0,21,3,9,3,2016,259,37,0,42237.0,50277.0,32527.875,36522.29761904762
2016-09-15 22:00:00,32075.0,22,3,9,3,2016,259,37,0,39316.0,47329.0,32190.833333333332,36426.291666666664
2016-09-15 23:00:00,29320.0,23,3,9,3,2016,259,37,0,35621.0,43405.0,31889.125,36335.494047619046
2016-09-16 00:00:00,26701.0,0,4,9,3,2016,260,37,0,32057.0,39801.0,31626.583333333332,36251.65476190476
2016-09-16 01:00:00,24681.0,1,4,9,3,2016,260,37,0,29261.0,37033.0,31403.416666666668,36173.67857142857
2016-09-16 02:00:00,23438.0,2,4,9,3,2016,260,37,0,27378.0,35058.0,31212.583333333332,36100.15476190476
2016-09-16 03:00:00,22756.0,3,4,9,3,2016,260,37,0,26110.0,33704.0,31048.416666666668,36030.98809523809
2016-09-16 04:00:00,22411.0,4,4,9,3,2016,260,37,0,25379.0,33055.0,30908.666666666668,35965.82142857143
2016-09-16 05:00:00,22719.0,5,4,9,3,2016,260,37,0,25438.0,33069.0,30785.0,35902.46428571428
2016-09-16 06:00:00,24314.0,6,4,9,3,2016,260,37,0,26810.0,34671.0,30671.708333333332,35840.857142857145
2016-09-16 07:00:00,27039.0,7,4,9,3,2016,260,37,0,29515.0,37665.0,30567.708333333332,35779.208333333336
2016-09-16 08:00:00,28578.0,8,4,9,3,2016,260,37,0,30740.0,39407.0,30464.541666666668,35715.958333333336
2016-09-16 09:00:00,29533.0,9,4,9,3,2016,260,37,0,31431.0,41080.0,30374.458333333332,35651.5
2016-09-16 10:00:00,30458.0,10,4,9,3,2016,260,37,0,32121.0,43372.0,30295.375,35582.767857142855
2016-09-16 11:00:00,31263.0,11,4,9,3,2016,260,37,0,32806.0,45992.0,30226.083333333332,35505.89880952381
2016-09-16 12:00:00,31866.0,12,4,9,3,2016,260,37,0,33377.0,48301.0,30161.791666666668,35418.22619047619
2016-09-16 13:00:00,32370.0,13,4,9,3,2016,260,37,0,33863.0,50264.0,30098.833333333332,35320.39880952381
2016-09-16 14:00:00,32897.0,14,4,9,3,2016,260,37,0,34629.0,51640.0,30036.625,35213.88690476191
2016-09-16 15:00:00,33385.0,15,4,9,3,2016,260,37,0,35222.0,52417.0,29964.458333333332,35102.32142857143
2016-09-16 16:00:00,33755.0,16,4,9,3,2016,260,37,0,35814.0,53074.0,29887.916666666668,34989.03571428572
2016-09-16 17:00:00,34121.0,17,4,9,3,2016,260,37,0,36206.0,53467.0,29802.125,34874.041666666664
2016-09-16 18:00:00,33764.0,18,4,9,3,2016,260,37,0,35920.0,52935.0,29715.25,34758.88690476191
2016-09-16 19:00:00,32736.0,19,4,9,3,2016,260,37,0,34740.0,50992.0,29625.416666666668,34644.77380952381
2016-09-16 20:00:00,32654.0,20,4,9,3,2016,260,37,0,34678.0,49506.0,29541.916666666668,34536.107142857145
2016-09-16 21:00:00,32004.0,21,4,9,3,2016,260,37,0,34148.0,48080.0,29457.583333333332,34435.79761904762
2016-09-16 22:00:00,30419.0,22,4,9,3,2016,260,37,0,32075.0,45481.0,29368.25,34340.107142857145
2016-09-16 23:00:00,28342.0,23,4,9,3,2016,260,37,0,29320.0,42023.0,29299.25,34250.45238095238
2016-09-17 00:00:00,26046.0,0,5,9,3,2016,261,37,1,26701.0,38809.0,29258.5,34169.017857142855
2016-09-17 01:00:00,24155.0,1,5,9,3,2016,261,37,1,24681.0,35939.0,29231.208333333332,34093.04761904762
2016-09-17 02:00:00,22976.0,2,5,9,3,2016,261,37,1,23438.0,33838.0,29209.291666666668,34022.90476190476
2016-09-17 03:00:00,22149.0,3,5,9,3,2016,261,37,1,22756.0,32304.0,29190.041666666668,33958.25
2016-09-17 04:00:00,21729.0,4,5,9,3,2016,261,37,1,22411.0,31200.0,29164.75,33897.80357142857
2016-09-17 05:00:00,21671.0,5,5,9,3,2016,261,37,1,22719.0,30664.0,29136.333333333332,33841.42857142857
2016-09-17 06:00:00,22155.0,6,5,9,3,2016,261,37,1,24314.0,30810.0,29092.666666666668,33787.89880952381
2016-09-17 07:00:00,22957.0,7,5,9,3,2016,261,37,1,27039.0,31428.0,29002.708333333332,33736.380952380954
2016-09-17 08:00:00,23927.0,8,5,9,3,2016,261,37,1,28578.0,32691.0,28832.625,33685.958333333336
2016-09-17 09:00:00,25592.0,9,5,9,3,2016,261,37,1,29533.0,35779.0,28638.833333333332,33633.791666666664
2016-09-17 10:00:00,27018.0,10,5,9,3,2016,261,37,1,30458.0,39196.0,28474.625,33573.15476190476
2016-09-17 11:00:00,28136.0,11,5,9,3,2016,261,37,1,31263.0,42312.0,28331.291666666668,33500.666666666664
2016-09-17 12:00:00,29070.0,12,5,9,3,2016,261,37,1,31866.0,45279.0,28201.0,33416.28571428572
2016-09-17 13:00:00,30056.0,13,5,9,3,2016,261,37,1,32370.0,47539.0,28084.5,33319.80357142857
2016-09-17 14:00:00,31047.0,14,5,9,3,2016,261,37,1,32897.0,49136.0,27988.083333333332,33215.73809523809
2016-09-17 15:00:00,31908.0,15,5,9,3,2016,261,37,1,33385.0,49988.0,27911.0,33108.06547619047
2016-09-17 16:00:00,32483.0,16,5,9,3,2016,261,37,1,33755.0,50253.0,27849.458333333332,33000.44642857143
2016-09-17 17:00:00,32981.0,17,5,9,3,2016,261,37,1,34121.0,50249.0,27796.458333333332,32894.67261904762
2016-09-17 18:00:00,33121.0,18,5,9,3,2016,261,37,1,33764.0,49494.0,27748.958333333332,32791.88690476191
2016-09-17 19:00:00,32797.0,19,5,9,3,2016,261,37,1,32736.0,47983.0,27722.166666666668,32694.428571428572
2016-09-17 20:00:00,33252.0,20,5,9,3,2016,261,37,1,32654.0,47156.0,27724.708333333332,32604.035714285714
2016-09-17 21:00:00,32956.0,21,5,9,3,2016,261,37,1,32004.0,46257.0,27749.625,32521.27380952381
2016-09-17 22:00:00,31721.0,22,5,9,3,2016,261,37,1,30419.0,44073.0,27789.291666666668,32442.10119047619
2016-09-17 23:00:00,29963.0,23,5,9,3,2016,261,37,1,28342.0,41531.0,27843.541666666668,32368.57738095238
2016-09-18 00:00:00,28007.0,0,6,9,3,2016,262,37,1,26046.0,38610.0,27911.083333333332,32299.720238095237
2016-09-18 01:00:00,26209.0,1,6,9,3,2016,262,37,1,24155.0,35994.0,27992.791666666668,32236.60714285714
2016-09-18 02:00:00,24908.0,2,6,9,3,2016,262,37,1,22976.0,33927.0,28078.375,32178.363095238095
2016-09-18 03:00:00,23963.0,3,6,9,3,2016,262,37,1,22149.0,32494.0,28158.875,32124.678571428572
2016-09-18 04:00:00,23433.0,4,6,9,3,2016,262,37,1,21729.0,31461.0,28234.458333333332,32073.89880952381
2016-09-18 05:00:00,23246.0,5,6,9,3,2016,262,37,1,21671.0,30916.0,28305.458333333332,32026.113095238095
2016-09-18 06:00:00,23559.0,6,6,9,3,2016,262,37,1,22155.0,30815.0,28371.083333333332,31980.458333333332
2016-09-18 07:00:00,24182.0,7,6,9,3,2016,262,37,1,22957.0,31055.0,28429.583333333332,31937.26785714286
2016-09-18 08:00:00,25118.0,8,6,9,3,2016,262,37,1,23927.0,31550.0,28480.625,31896.35714285714
2016-09-18 09:00:00,27167.0,9,6,9,3,2016,262,37,1,25592.0,33430.0,28530.25,31858.071428571428
2016-09-18 10:00:00,29358.0,10,6,9,3,2016,262,37,1,27018.0,35448.0,28595.875,31820.791666666668
2016-09-18 11:00:00,31452.0,11,6,9,3,2016,262,37,1,28136.0,36739.0,28693.375,31784.541666666668
2016-09-18 12:00:00,33343.0,12,6,9,3,2016,262,37,1,29070.0,37539.0,28831.541666666668,31753.071428571428
2016-09-18 13:00:00,35047.0,13,6,9,3,2016,262,37,1,30056.0,38077.0,29009.583333333332,31728.095238095237
2016-09-18 14:00:00,36505.0,14,6,9,3,2016,262,37,1,31047.0,38539.0,29217.541666666668,31710.059523809523
2016-09-18 15:00:00,37769.0,15,6,9,3,2016,262,37,1,31908.0,38988.0,29444.958333333332,31697.95238095238
2016-09-18 16:00:00,38628.0,16,6,9,3,2016,262,37,1,32483.0,39535.0,29689.166666666668,31690.696428571428
2016-09-18 17:00:00,39200.0,17,6,9,3,2016,262,37,1,32981.0,39939.0,29945.208333333332,31685.29761904762
2016-09-18 18:00:00,39725.0,18,6,9,3,2016,262,37,1,33121.0,39821.0,30204.333333333332,31680.89880952381
2016-09-18 19:00:00,39513.0,19,6,9,3,2016,262,37,1,32797.0,38600.0,30479.5,31680.32738095238
2016-09-18 20:00:00,40153.0,20,6,9,3,2016,262,37,1,33252.0,37699.0,30759.333333333332,31685.761904761905
2016-09-18 21:00:00,39420.0,21,6,9,3,2016,262,37,1,32956.0,36899.0,31046.875,31700.369047619046
2016-09-18 22:00:00,37304.0,22,6,9,3,2016,262,37,1,31721.0,34464.0,31316.208333333332,31715.375
2016-09-18 23:00:00,34597.0,23,6,9,3,2016,262,37,1,29963.0,31441.0,31548.833333333332,31732.279761904763
2016-09-19 00:00:00,31969.0,0,0,9,3,2016,263,38,0,28007.0,28601.0,31741.916666666668,31751.065476190477
2016-09-19 01:00:00,29829.0,1,0,9,3,2016,263,38,0,26209.0,26248.0,31907.0,31771.113095238095
2016-09-19 02:00:00,28414.0,2,0,9,3,2016,263,38,0,24908.0,24773.0,32057.833333333332,31792.428571428572
2016-09-19 03:00:00,27588.0,3,0,9,3,2016,263,38,0,23963.0,23784.0,32203.916666666668,31814.10119047619
2016-09-19 04:00:00,27329.0,4,0,9,3,2016,263,38,0,23433.0,23316.0,32354.958333333332,31836.744047619046
2016-09-19 05:00:00,27798.0,5,0,9,3,2016,263,38,0,23246.0,23654.0,32517.291666666668,31860.630952380954
2016-09-19 06:00:00,29727.0,6,0,9,3,2016,263,38,0,23559.0,25226.0,32706.958333333332,31885.29761904762
2016-09-19 07:00:00,32983.0,7,0,9,3,2016,263,38,0,24182.0,27859.0,32963.958333333336,31912.089285714286
2016-09-19 08:00:00,34856.0,8,0,9,3,2016,263,38,0,25118.0,29317.0,33330.666666666664,31942.589285714286
2016-09-19 09:00:00,35640.0,9,0,9,3,2016,263,38,0,27167.0,30527.0,33736.416666666664,31975.559523809523
2016-09-19 10:00:00,36209.0,10,0,9,3,2016,263,38,0,29358.0,31714.0,34089.458333333336,32005.994047619046
2016-09-19 11:00:00,36658.0,11,0,9,3,2016,263,38,0,31452.0,32962.0,34374.916666666664,32032.75
2016-09-19 12:00:00,36801.0,12,0,9,3,2016,263,38,0,33343.0,34059.0,34591.833333333336,32054.75
2016-09-19 13:00:00,36796.0,13,0,9,3,2016,263,38,0,35047.0,35104.0,34735.916666666664,32071.071428571428
2016-09-19 14:00:00,36804.0,14,0,9,3,2016,263,38,0,36505.0,36299.0,34808.791666666664,32081.14285714286
2016-09-19 15:00:00,36487.0,15,0,9,3,2016,263,38,0,37769.0,37276.0,34821.25,32084.14880952381
2016-09-19 16:00:00,36322.0,16,0,9,3,2016,263,38,0,38628.0,38329.0,34767.833333333336,32079.45238095238
2016-09-19 17:00:00,36452.0,17,0,9,3,2016,263,38,0,39200.0,39115.0,34671.75,32067.505952380954
2016-09-19 18:00:00,36648.0,18,0,9,3,2016,263,38,0,39725.0,39305.0,34557.25,32051.654761904763
2016-09-19 19:00:00,36575.0,19,0,9,3,2016,263,38,0,39513.0,38052.0,34429.041666666664,32035.839285714286
2016-09-19 20:00:00,37129.0,20,0,9,3,2016,263,38,0,40153.0,37224.0,34306.625,32027.04761904762
2016-09-19 21:00:00,36476.0,21,0,9,3,2016,263,38,0,39420.0,36412.0,34180.625,32026.48214285714
2016-09-19 22:00:00,34462.0,22,0,9,3,2016,263,38,0,37304.0,33900.0,34057.958333333336,32026.863095238095
2016-09-19 23:00:00,31690.0,23,0,9,3,2016,263,38,0,34597.0,30891.0,33939.541666666664,32030.208333333332
2016-09-20 00:00:00,29064.0,0,1,9,3,2016,264,38,0,31969.0,27977.0,33818.416666666664,32034.964285714286
2016-09-20 01:00:00,26909.0,1,1,9,3,2016,264,38,0,29829.0,25887.0,33697.375,32041.434523809523
2016-09-20 02:00:00,25568.0,2,1,9,3,2016,264,38,0,28414.0,24540.0,33575.708333333336,32047.51785714286
2016-09-20 03:00:00,24767.0,3,1,9,3,2016,264,38,0,27588.0,23768.0,33457.125,32053.636904761905
2016-09-20 04:00:00,24417.0,4,1,9,3,2016,264,38,0,27329.0,23446.0,33339.583333333336,32059.583333333332
2016-09-20 05:00:00,24871.0,5,1,9,3,2016,264,38,0,27798.0,23829.0,33218.25,32065.363095238095
2016-09-20 06:00:00,26661.0,6,1,9,3,2016,264,38,0,29727.0,25495.0,33096.291666666664,32071.565476190477
2016-09-20 07:00:00,30041.0,7,1,9,3,2016,264,38,0,32983.0,28423.0,32968.541666666664,32078.505952380954
2016-09-20 08:00:00,31914.0,8,1,9,3,2016,264,38,0,34856.0,30048.0,32845.958333333336,32088.136904761905
2016-09-20 09:00:00,32896.0,9,1,9,3,2016,264,38,0,35640.0,31399.0,32723.375,32099.244047619046
2016-09-20 10:00:00,33805.0,10,1,9,3,2016,264,38,0,36209.0,32855.0,32609.041666666668,32108.154761904763
2016-09-20 11:00:00,34912.0,11,1,9,3,2016,264,38,0,36658.0,34351.0,32508.875,32113.809523809523
2016-09-20 12:00:00,35976.0,12,1,9,3,2016,264,38,0,36801.0,35733.0,32436.125,32117.14880952381
2016-09-20 13:00:00,37002.0,13,1,9,3,2016,264,38,0,36796.0,37229.0,32401.75,32118.595238095237
2016-09-20 14:00:00,38119.0,14,1,9,3,2016,264,38,0,36804.0,38808.0,32410.333333333332,32117.244047619046
2016-09-20 15:00:00,39023.0,15,1,9,3,2016,264,38,0,36487.0,40221.0,32465.125,32113.14285714286
2016-09-20 16:00:00,39712.0,16,1,9,3,2016,264,38,0,36322.0,41442.0,32570.791666666668,32106.011904761905
2016-09-20 17:00:00,40219.0,17,1,9,3,2016,264,38,0,36452.0,42564.0,32712.041666666668,32095.714285714286
2016-09-20 18:00:00,40112.0,18,1,9,3,2016,264,38,0,36648.0,42773.0,32869.0,32081.755952380954
2016-09-20 19:00:00,39397.0,19,1,9,3,2016,264,38,0,36575.0,41386.0,33013.333333333336,32065.916666666668
2016-09-20 20:00:00,39648.0,20,1,9,3,2016,264,38,0,37129.0,40701.0,33130.916666666664,32054.07738095238
2016-09-20 21:00:00,38669.0,21,1,9,3,2016,264,38,0,36476.0,39865.0,33235.875,32047.809523809523
2016-09-20 22:00:00,36247.0,22,1,9,3,2016,264,38,0,34462.0,37201.0,33327.25,32040.690476190477
2016-09-20 23:00:00,33026.0,23,1,9,3,2016,264,38,0,31690.0,33832.0,33401.625,32035.011904761905
2016-09-21 00:00:00,29972.0,0,2,9,3,2016,265,38,0,29064.0,30609.0,33457.291666666664,32030.214285714286
2016-09-21 01:00:00,27569.0,1,2,9,3,2016,265,38,0,26909.0,28125.0,33495.125,32026.42261904762
2016-09-21 02:00:00,26023.0,2,2,9,3,2016,265,38,0,25568.0,26548.0,33522.625,32023.113095238095
2016-09-21 03:00:00,25093.0,3,2,9,3,2016,265,38,0,24767.0,25515.0,33541.583333333336,32019.988095238095
2016-09-21 04:00:00,24589.0,4,2,9,3,2016,265,38,0,24417.0,25075.0,33555.166666666664,32017.47619047619
2016-09-21 05:00:00,24906.0,5,2,9,3,2016,265,38,0,24871.0,25330.0,33562.333333333336,32014.583333333332
2016-09-21 06:00:00,26550.0,6,2,9,3,2016,265,38,0,26661.0,26992.0,33563.791666666664,32012.059523809523
2016-09-21 07:00:00,29750.0,7,2,9,3,2016,265,38,0,30041.0,29947.0,33559.166666666664,32009.428571428572
2016-09-21 08:00:00,31430.0,8,2,9,3,2016,265,38,0,31914.0,31637.0,33547.041666666664,32008.255952380954
2016-09-21 09:00:00,32374.0,9,2,9,3,2016,265,38,0,32896.0,33261.0,33526.875,32007.02380952381
2016-09-21 10:00:00,33319.0,10,2,9,3,2016,265,38,0,33805.0,35241.0,33505.125,32001.744047619046
2016-09-21 11:00:00,34476.0,11,2,9,3,2016,265,38,0,34912.0,37470.0,33484.875,31990.303571428572
2016-09-21 12:00:00,35494.0,12,2,9,3,2016,265,38,0,35976.0,39588.0,33466.708333333336,31972.48214285714
2016-09-21 13:00:00,36714.0,13,2,9,3,2016,265,38,0,37002.0,41527.0,33446.625,31948.113095238095
2016-09-21 14:00:00,38090.0,14,2,9,3,2016,265,38,0,38119.0,43596.0,33434.625,31919.464285714286
2016-09-21 15:00:00,39223.0,15,2,9,3,2016,265,38,0,39023.0,45300.0,33433.416666666664,31886.690476190477
2016-09-21 16:00:00,40117.0,16,2,9,3,2016,265,38,0,39712.0,46758.0,33441.75,31850.51785714286
2016-09-21 17:00:00,40619.0,17,2,9,3,2016,265,38,0,40219.0,47715.0,33458.625,31810.988095238095
2016-09-21 18:00:00,40133.0,18,2,9,3,2016,265,38,0,40112.0,47130.0,33475.291666666664,31768.75
2016-09-21 19:00:00,38914.0,19,2,9,3,2016,265,38,0,39397.0,45107.0,33476.166666666664,31727.10119047619
2016-09-21 20:00:00,38776.0,20,2,9,3,2016,265,38,0,39648.0,43900.0,33456.041666666664,31690.238095238095
2016-09-21 21:00:00,37575.0,21,2,9,3,2016,265,38,0,38669.0,42237.0,33419.708333333336,31659.738095238095
2016-09-21 22:00:00,35061.0,22,2,9,3,2016,265,38,0,36247.0,39316.0,33374.125,31631.988095238095
2016-09-21 23:00:00,31875.0,23,2,9,3,2016,265,38,0,33026.0,35621.0,33324.708333333336,31606.660714285714
2016-09-22 00:00:00,28867.0,0,3,9,3,2016,266,38,0,29972.0,32057.0,33276.75,31584.363095238095
2016-09-22 01:00:00,26443.0,1,3,9,3,2016,266,38,0,27569.0,29261.0,33230.708333333336,31565.375
2016-09-22 02:00:00,24817.0,2,3,9,3,2016,266,38,0,26023.0,27378.0,33183.791666666664,31548.60119047619
2016-09-22 03:00:00,23906.0,3,3,9,3,2016,266,38,0,25093.0,26110.0,33133.541666666664,31533.35714285714
2016-09-22 04:00:00,23452.0,4,3,9,3,2016,266,38,0,24589.0,25379.0,33084.083333333336,31520.238095238095
2016-09-22 05:00:00,23733.0,5,3,9,3,2016,266,38,0,24906.0,25438.0,33036.708333333336,31508.76785714286
2016-09-22 06:00:00,25331.0,6,3,9,3,2016,266,38,0,26550.0,26810.0,32987.833333333336,31498.619047619046
2016-09-22 07:00:00,28348.0,7,3,9,3,2016,266,38,0,29750.0,29515.0,32937.041666666664,31489.815476190477
2016-09-22 08:00:00,29709.0,8,3,9,3,2016,266,38,0,31430.0,30740.0,32878.625,31482.869047619046
2016-09-22 09:00:00,30832.0,9,3,9,3,2016,266,38,0,32374.0,31431.0,32806.916666666664,31476.73214285714
2016-09-22 10:00:00,32241.0,10,3,9,3,2016,266,38,0,33319.0,32121.0,32742.666666666668,31473.166666666668
2016-09-22 11:00:00,33791.0,11,3,9,3,2016,266,38,0,34476.0,32806.0,32697.75,31473.880952380954
2016-09-22 12:00:00,35159.0,12,3,9,3,2016,266,38,0,35494.0,33377.0,32669.208333333332,31479.744047619046
2016-09-22 13:00:00,36525.0,13,3,9,3,2016,266,38,0,36714.0,33863.0,32655.25,31490.35119047619
2016-09-22 14:00:00,38132.0,14,3,9,3,2016,266,38,0,38090.0,34629.0,32647.375,31506.196428571428
2016-09-22 15:00:00,39418.0,15,3,9,3,2016,266,38,0,39223.0,35222.0,32649.125,31527.04761904762
2016-09-22 16:00:00,40523.0,16,3,9,3,2016,266,38,0,40117.0,35814.0,32657.25,31552.02380952381
2016-09-22 17:00:00,41331.0,17,3,9,3,2016,266,38,0,40619.0,36206.0,32674.166666666668,31580.053571428572
2016-09-22 18:00:00,41067.0,18,3,9,3,2016,266,38,0,40133.0,35920.0,32703.833333333332,31610.559523809523
2016-09-22 19:00:00,39430.0,19,3,9,3,2016,266,38,0,38914.0,34740.0,32742.75,31641.196428571428
2016-09-22 20:00:00,38692.0,20,3,9,3,2016,266,38,0,38776.0,34678.0,32764.25,31669.113095238095
2016-09-22 21:00:00,37268.0,21,3,9,3,2016,266,38,0,37575.0,34148.0,32760.75,31693.005952380954
2016-09-22 22:00:00,34606.0,22,3,9,3,2016,266,38,0,35061.0,32075.0,32747.958333333332,31711.57738095238
2016-09-22 23:00:00,31375.0,23,3,9,3,2016,266,38,0,31875.0,29320.0,32729.0,31726.64285714286
2016-09-23 00:00:00,28387.0,0,4,9,3,2016,267,38,0,28867.0,26701.0,32708.166666666668,31738.875
2016-09-23 01:00:00,25986.0,1,4,9,3,2016,267,38,0,26443.0,24681.0,32688.166666666668,31748.910714285714
2016-09-23 02:00:00,24456.0,2,4,9,3,2016,267,38,0,24817.0,23438.0,32669.125,31756.678571428572
2016-09-23 03:00:00,23603.0,3,4,9,3,2016,267,38,0,23906.0,22756.0,32654.083333333332,31762.738095238095
2016-09-23 04:00:00,23151.0,4,4,9,3,2016,267,38,0,23452.0,22411.0,32641.458333333332,31767.779761904763
2016-09-23 05:00:00,23172.0,5,4,9,3,2016,267,38,0,23733.0,22719.0,32628.916666666668,31772.184523809523
2016-09-23 06:00:00,25010.0,6,4,9,3,2016,267,38,0,25331.0,24314.0,32605.541666666668,31774.880952380954
2016-09-23 07:00:00,27892.0,7,4,9,3,2016,267,38,0,28348.0,27039.0,32592.166666666668,31779.02380952381
2016-09-23 08:00:00,29400.0,8,4,9,3,2016,267,38,0,29709.0,28578.0,32573.166666666668,31784.10119047619
2016-09-23 09:00:00,30555.0,9,4,9,3,2016,267,38,0,30832.0,29533.0,32560.291666666668,31788.994047619046
2016-09-23 10:00:00,31921.0,10,4,9,3,2016,267,38,0,32241.0,30458.0,32548.75,31795.07738095238
2016-09-23 11:00:00,33436.0,11,4,9,3,2016,267,38,0,33791.0,31263.0,32535.416666666668,31803.785714285714
2016-09-23 12:00:00,35055.0,12,4,9,3,2016,267,38,0,35159.0,31866.0,32520.625,31816.720238095237
2016-09-23 13:00:00,36628.0,13,4,9,3,2016,267,38,0,36525.0,32370.0,32516.291666666668,31835.70238095238
2016-09-23 14:00:00,38544.0,14,4,9,3,2016,267,38,0,38132.0,32897.0,32520.583333333332,31861.04761904762
2016-09-23 15:00:00,40244.0,15,4,9,3,2016,267,38,0,39418.0,33385.0,32537.75,31894.660714285714
2016-09-23 16:00:00,41729.0,16,4,9,3,2016,267,38,0,40523.0,33755.0,32572.166666666668,31935.488095238095
2016-09-23 17:00:00,42682.0,17,4,9,3,2016,267,38,0,41331.0,34121.0,32622.416666666668,31982.95238095238
2016-09-23 18:00:00,42508.0,18,4,9,3,2016,267,38,0,41067.0,33764.0,32678.708333333332,32033.910714285714
2016-09-23 19:00:00,40597.0,19,4,9,3,2016,267,38,0,39430.0,32736.0,32738.75,32085.958333333332
2016-09-23 20:00:00,39534.0,20,4,9,3,2016,267,38,0,38692.0,32654.0,32787.375,32132.75
2016-09-23 21:00:00,37971.0,21,4,9,3,2016,267,38,0,37268.0,32004.0,32822.458333333336,32173.70238095238
2016-09-23 22:00:00,35803.0,22,4,9,3,2016,267,38,0,34606.0,30419.0,32851.75,32209.220238095237
2016-09-23 23:00:00,33158.0,23,4,9,3,2016,267,38,0,31375.0,28342.0,32901.625,32241.26785714286
2016-09-24 00:00:00,30414.0,0,5,9,3,2016,268,38,1,28387.0,26046.0,32975.916666666664,32269.934523809523
2016-09-24 01:00:00,27927.0,1,5,9,3,2016,268,38,1,25986.0,24155.0,33060.375,32295.934523809523
2016-09-24 02:00:00,26211.0,2,5,9,3,2016,268,38,1,24456.0,22976.0,33141.25,32318.386904761905
2016-09-24 03:00:00,25018.0,3,5,9,3,2016,268,38,1,23603.0,22149.0,33214.375,32337.64285714286
2016-09-24 04:00:00,24262.0,4,5,9,3,2016,268,38,1,23151.0,21729.0,33273.333333333336,32354.720238095237
2016-09-24 05:00:00,23923.0,5,5,9,3,2016,268,38,1,23172.0,21671.0,33319.625,32369.79761904762
2016-09-24 06:00:00,24155.0,6,5,9,3,2016,268,38,1,25010.0,22155.0,33350.916666666664,32383.20238095238
2016-09-24 07:00:00,24981.0,7,5,9,3,2016,268,38,1,27892.0,22957.0,33315.291666666664,32395.10714285714
2016-09-24 08:00:00,25838.0,8,5,9,3,2016,268,38,1,29400.0,23927.0,33194.0,32407.154761904763
2016-09-24 09:00:00,27345.0,9,5,9,3,2016,268,38,1,30555.0,25592.0,33045.583333333336,32418.529761904763
2016-09-24 10:00:00,28386.0,10,5,9,3,2016,268,38,1,31921.0,27018.0,32911.833333333336,32428.964285714286
2016-09-24 11:00:00,28957.0,11,5,9,3,2016,268,38,1,33436.0,28136.0,32764.541666666668,32437.10714285714
2016-09-24 12:00:00,28966.0,12,5,9,3,2016,268,38,1,35055.0,29070.0,32577.916666666668,32441.994047619046
2016-09-24 13:00:00,28762.0,13,5,9,3,2016,268,38,1,36628.0,30056.0,32324.208333333332,32441.375
2016-09-24 14:00:00,28524.0,14,5,9,3,2016,268,38,1,38544.0,31047.0,31996.458333333332,32433.67261904762
2016-09-24 15:00:00,28419.0,15,5,9,3,2016,268,38,1,40244.0,31908.0,31578.958333333332,32418.654761904763
2016-09-24 16:00:00,28488.0,16,5,9,3,2016,268,38,1,41729.0,32483.0,31086.25,32397.886904761905
2016-09-24 17:00:00,28889.0,17,5,9,3,2016,268,38,1,42682.0,32981.0,30534.541666666668,32374.10714285714
2016-09-24 18:00:00,29135.0,18,5,9,3,2016,268,38,1,42508.0,33121.0,29959.833333333332,32349.75
2016-09-24 19:00:00,28880.0,19,5,9,3,2016,268,38,1,40597.0,32797.0,29402.625,32326.02380952381
2016-09-24 20:00:00,29385.0,20,5,9,3,2016,268,38,1,39534.0,33252.0,28914.416666666668,32302.708333333332
2016-09-24 21:00:00,28866.0,21,5,9,3,2016,268,38,1,37971.0,32956.0,28491.541666666668,32279.690476190477
2016-09-24 22:00:00,27593.0,22,5,9,3,2016,268,38,1,35803.0,31721.0,28112.166666666668,32255.345238095237
2016-09-24 23:00:00,25884.0,23,5,9,3,2016,268,38,1,33158.0,29963.0,27770.083333333332,32230.77380952381
2016-09-25 00:00:00,24011.0,0,6,9,3,2016,269,38,1,30414.0,28007.0,27467.0,32206.494047619046
2016-09-25 01:00:00,22325.0,1,6,9,3,2016,269,38,1,27927.0,26209.0,27200.208333333332,32182.708333333332
2016-09-25 02:00:00,21229.0,2,6,9,3,2016,269,38,1,26211.0,24908.0,26966.791666666668,32159.589285714286
2016-09-25 03:00:00,20509.0,3,6,9,3,2016,269,38,1,25018.0,23963.0,26759.208333333332,32137.690476190477
2016-09-25 04:00:00,20085.0,4,6,9,3,2016,269,38,1,24262.0,23433.0,26571.333333333332,32117.130952380954
2016-09-25 05:00:00,19878.0,5,6,9,3,2016,269,38,1,23923.0,23246.0,26397.291666666668,32097.20238095238
2016-09-25 06:00:00,20130.0,6,6,9,3,2016,269,38,1,24155.0,23559.0,26228.75,32077.154761904763
2016-09-25 07:00:00,20660.0,7,6,9,3,2016,269,38,1,24981.0,24182.0,26061.041666666668,32056.744047619046
2016-09-25 08:00:00,21180.0,8,6,9,3,2016,269,38,1,25838.0,25118.0,25881.0,32035.779761904763
2016-09-25 09:00:00,22471.0,9,6,9,3,2016,269,38,1,27345.0,27167.0,25686.916666666668,32012.339285714286
2016-09-25 10:00:00,23537.0,10,6,9,3,2016,269,38,1,28386.0,29358.0,25483.833333333332,31984.386904761905
2016-09-25 11:00:00,24154.0,11,6,9,3,2016,269,38,1,28957.0,31452.0,25281.791666666668,31949.738095238095
2016-09-25 12:00:00,24608.0,12,6,9,3,2016,269,38,1,28966.0,33343.0,25081.666666666668,31906.29761904762
