date,y,month,day,dayofweek,dayofyear,is_weekend,lag_1,lag_2,lag_3,lag_7,lag_14,rollmean_7,rollstd_7,rollmean_14,rollstd_14
2023-01-03,10063,1,3,1,3,0,9169.0,6793.0,6219.0,8303.0,9023.0,7815.285714285715,1030.0379789580318,7797.214285714285,997.6182543030337
2023-01-04,10094,1,4,2,4,0,10063.0,9169.0,6793.0,8306.0,8577.0,8066.714285714285,1337.7661372960279,7871.5,1126.3325612187045
2023-01-05,9935,1,5,3,5,0,10094.0,10063.0,9169.0,8417.0,8468.0,8322.142857142857,1545.6192317399825,7979.857142857143,1263.9840467069253
2023-01-06,8597,1,6,4,6,0,9935.0,10094.0,10063.0,7500.0,7820.0,8539.0,1663.1673597889483,8084.642857142857,1364.3849900591993
2023-01-07,7190,1,7,5,7,1,8597.0,9935.0,10094.0,6219.0,6594.0,8695.714285714286,1599.410382431363,8140.142857142857,1368.5886529921397
2023-01-08,7164,1,8,6,8,1,7190.0,8597.0,9935.0,6793.0,6197.0,8834.42857142857,1375.200089337892,8182.714285714285,1325.3822338985847
2023-01-09,9923,1,9,0,9,0,7164.0,7190.0,8597.0,9169.0,7775.0,8887.42857142857,1287.7816659078032,8251.785714285714,1236.1298275461945
2023-01-10,10394,1,10,1,10,0,9923.0,7164.0,7190.0,10063.0,8303.0,8995.142857142857,1345.4985976176742,8405.214285714286,1303.8489871601732
2023-01-11,11299,1,11,2,11,0,10394.0,9923.0,7164.0,10094.0,8306.0,9042.42857142857,1394.2160111384949,8554.57142857143,1406.9280072492481
2023-01-12,10567,1,12,3,12,0,11299.0,10394.0,9923.0,9935.0,8417.0,9214.57142857143,1604.260458606476,8768.357142857143,1582.6716267191664
2023-01-13,9316,1,13,4,13,0,10567.0,11299.0,10394.0,8597.0,7500.0,9304.857142857143,1668.0774790731734,8921.92857142857,1648.8814140447837
2023-01-14,9073,1,14,5,14,1,9316.0,10567.0,11299.0,7190.0,6219.0,9407.57142857143,1639.1108216697608,9051.642857142857,1599.0953984695523
2023-01-15,7668,1,15,6,15,1,9073.0,9316.0,10567.0,7164.0,6793.0,9676.57142857143,1342.1309992129077,9255.5,1376.6503801730719
2023-01-16,10096,1,16,0,16,0,7668.0,9073.0,9316.0,9923.0,9169.0,9748.57142857143,1189.7443502905298,9318.0,1272.1491204317504
2023-01-17,10676,1,17,1,17,0,10096.0,7668.0,9073.0,10394.0,10063.0,9773.285714285714,1195.7532792188026,9384.214285714286,1287.8254288391433
2023-01-18,11302,1,18,2,18,0,10676.0,10096.0,7668.0,11299.0,10094.0,9813.57142857143,1224.5544573632617,9428.0,1322.629839489333
2023-01-19,11772,1,19,3,19,0,11302.0,10676.0,10096.0,10567.0,9935.0,9814.0,1225.1613499184289,9514.285714285714,1406.185042455742
2023-01-20,10542,1,20,4,20,0,11772.0,11302.0,10676.0,9316.0,8597.0,9986.142857142857,1418.0646939371568,9645.5,1528.822208810993
2023-01-21,8412,1,21,5,21,1,10542.0,11772.0,11302.0,9073.0,7190.0,10161.285714285714,1397.0567531167696,9784.42857142857,1514.519711342123
2023-01-22,8428,1,22,6,22,1,8412.0,10542.0,11772.0,7668.0,7164.0,10066.857142857143,1501.322908701216,9871.714285714286,1382.996936899137
2023-01-23,10908,1,23,0,23,0,8428.0,8412.0,10542.0,10096.0,9923.0,10175.42857142857,1314.8286145786774,9962.0,1224.8491272868052
2023-01-24,12098,1,24,1,24,0,10908.0,8428.0,8412.0,10676.0,10394.0,10291.42857142857,1342.187624383496,10032.357142857143,1250.4587839387316
2023-01-25,10674,1,25,2,25,0,12098.0,10908.0,8428.0,11302.0,11299.0,10494.57142857143,1507.5223444606731,10154.07142857143,1365.962802978447
2023-01-26,10281,1,26,3,26,0,10674.0,12098.0,10908.0,11772.0,10567.0,10404.857142857143,1469.6742755423954,10109.42857142857,1335.539920451926
2023-01-27,10082,1,27,4,27,0,10281.0,10674.0,12098.0,10542.0,9316.0,10191.857142857143,1340.9159094406605,10089.0,1330.1790509898156
2023-01-28,8564,1,28,5,28,1,10082.0,10281.0,10674.0,8412.0,9073.0,10126.142857142857,1332.1394357165002,10143.714285714286,1311.5610445672098
2023-01-29,15900,1,29,6,29,1,8564.0,10082.0,10281.0,8428.0,7668.0,10147.857142857143,1300.4023003892842,10107.357142857143,1350.0160458956339
2023-01-30,10980,1,30,0,30,0,15900.0,8564.0,10082.0,10908.0,10096.0,11215.285714285714,2320.189986063452,10695.357142857143,1890.398720951657
2023-01-31,11194,1,31,1,31,0,10980.0,15900.0,8564.0,12098.0,10676.0,11225.57142857143,2318.7598594323727,10758.5,1883.5904646343304
2023-02-01,10816,2,1,2,32,0,11194.0,10980.0,15900.0,10674.0,11302.0,11096.42857142857,2287.0287752995537,10795.5,1886.9298935245993
2023-02-02,11265,2,2,3,33,0,10816.0,11194.0,10980.0,10281.0,11772.0,11116.714285714286,2283.284090536216,10760.785714285714,1881.3572097157107
2023-02-03,10198,2,3,4,34,0,11265.0,10816.0,11194.0,10082.0,10542.0,11257.285714285714,2253.3517785946756,10724.57142857143,1865.205318221218
2023-02-04,8440,2,4,5,35,1,10198.0,11265.0,10816.0,8564.0,8412.0,11273.857142857143,2243.673804914095,10700.0,1870.0549971344503
2023-02-05,8511,2,5,6,36,1,8440.0,10198.0,11265.0,15900.0,8428.0,11256.142857142857,2268.9813006848894,10702.0,1867.43291507554
2023-02-06,11088,2,6,0,37,0,8511.0,8440.0,10198.0,10980.0,10908.0,10200.57142857143,1228.8503919171299,10707.92857142857,1859.7743231281772
2023-02-07,11416,2,7,1,38,0,11088.0,8511.0,8440.0,11194.0,12098.0,10216.0,1240.8863767487323,10720.785714285714,1861.8848670746518
2023-02-08,11318,2,8,2,39,0,11416.0,11088.0,8511.0,10816.0,10674.0,10247.714285714286,1272.482444448318,10672.07142857143,1831.7578553562091
2023-02-09,10861,2,9,3,40,0,11318.0,11416.0,11088.0,11265.0,10281.0,10319.42857142857,1322.9910376547823,10718.07142857143,1839.878234444403
2023-02-10,10232,2,10,4,41,0,10861.0,11318.0,11416.0,10198.0,10082.0,10261.714285714286,1283.0763440896646,10759.5,1835.8050738655788
2023-02-11,8822,2,11,5,42,1,10232.0,10861.0,11318.0,8440.0,8564.0,10266.57142857143,1282.85928783384,10770.214285714286,1831.9805666827174
2023-02-12,8362,2,12,6,43,1,8822.0,10232.0,10861.0,8511.0,15900.0,10321.142857142857,1197.493553019974,10788.642857142857,1809.2367539567522
2023-02-13,10646,2,13,0,44,0,8362.0,8822.0,10232.0,11088.0,10980.0,10299.857142857143,1235.745177153338,10250.214285714286,1185.078327730701
2023-02-14,10696,2,14,1,45,0,10646.0,8362.0,8822.0,11416.0,11194.0,10236.714285714286,1199.523059982244,10226.357142857143,1172.552416879315
2023-02-15,10210,2,15,2,46,0,10696.0,10646.0,8362.0,11318.0,10816.0,10133.857142857143,1109.0014169773372,10190.785714285714,1148.241007841022
2023-02-16,10067,2,16,3,47,0,10210.0,10696.0,10646.0,10861.0,11265.0,9975.57142857143,983.8299069020476,10147.5,1134.195462058327
2023-02-17,9359,2,17,4,48,0,10067.0,10210.0,10696.0,10232.0,10198.0,9862.142857142857,907.5462207831366,10061.92857142857,1087.6350819224385
2023-02-18,7603,2,18,5,49,1,9359.0,10067.0,10210.0,8822.0,8440.0,9737.42857142857,908.2330569379767,10002.0,1102.5726558999738
2023-02-19,7826,2,19,6,50,1,7603.0,9359.0,10067.0,8362.0,8511.0,9563.285714285714,1187.0705840130972,9942.214285714286,1211.1336189112271
2023-02-20,10374,2,20,0,51,0,7826.0,7603.0,9359.0,10646.0,11088.0,9486.714285714286,1290.2746108597187,9893.285714285714,1284.9858681396252
2023-02-21,20885,2,21,1,52,0,10374.0,7826.0,7603.0,10696.0,11416.0,9447.857142857143,1253.103803704135,9842.285714285714,1247.5447535410417
2023-02-22,10493,2,22,2,53,0,20885.0,10374.0,7826.0,10210.0,11318.0,10903.42857142857,4543.148205710242,10518.642857142857,3202.082486016341
2023-02-23,10086,2,23,3,54,0,10493.0,20885.0,10374.0,10067.0,10861.0,10943.857142857143,4537.204367911043,10459.714285714286,3193.8208231754793
2023-02-24,9206,2,24,4,55,0,10086.0,10493.0,20885.0,9359.0,10232.0,10946.57142857143,4536.598022642979,10404.357142857143,3193.0467631821457
2023-02-25,7701,2,25,5,56,1,9206.0,10086.0,10493.0,7603.0,8822.0,10924.714285714286,4545.88076226846,10331.07142857143,3209.041085248526
2023-02-26,8495,2,26,6,57,1,7701.0,9206.0,10086.0,7826.0,8362.0,10938.714285714286,4534.081447374886,10251.0,3263.1214409613062
2023-02-27,14352,2,27,0,58,0,8495.0,7701.0,9206.0,10374.0,10646.0,11034.285714285714,4464.044866646071,10260.5,3257.38747960809
2023-02-28,13257,2,28,1,59,0,14352.0,8495.0,7701.0,20885.0,10696.0,11602.57142857143,4616.578634195981,10525.214285714286,3436.7715435939276
2023-03-01,10153,3,1,2,60,0,13257.0,14352.0,8495.0,10493.0,10210.0,10512.857142857143,2454.183600071056,10708.142857142857,3513.8537655562905
2023-03-02,10452,3,2,3,61,0,10153.0,13257.0,14352.0,10086.0,10067.0,10464.285714285714,2458.0036421377595,10704.07142857143,3514.5083136639505
2023-03-03,9707,3,3,4,62,0,10452.0,10153.0,13257.0,9206.0,9359.0,10516.57142857143,2452.5023178476717,10731.57142857143,3510.644094186107
2023-03-04,7686,3,4,5,63,1,9707.0,10452.0,10153.0,7701.0,7603.0,10588.142857142857,2414.903616335662,10756.42857142857,3501.397846449431
2023-03-05,7591,3,5,6,64,1,7686.0,9707.0,10452.0,8495.0,7826.0,10586.0,2417.897295861409,10762.357142857143,3495.713388338127
2023-03-06,10323,3,6,0,65,0,7591.0,7686.0,9707.0,14352.0,10374.0,10456.857142857143,2567.6955575361853,10745.57142857143,3511.426681657924
2023-03-07,10434,3,7,1,66,0,10323.0,7591.0,7686.0,13257.0,20885.0,9881.285714285714,1918.5569850183,10741.92857142857,3511.8682396933505
2023-03-08,9716,3,8,2,67,0,10434.0,10323.0,7591.0,10153.0,10493.0,9478.0,1281.7134365114355,9995.42857142857,1956.1164710598168
2023-03-09,10576,3,9,3,68,0,9716.0,10434.0,10323.0,10452.0,10086.0,9415.57142857143,1253.692792931443,9939.92857142857,1951.9314089574434
2023-03-10,9828,3,10,4,69,0,10576.0,9716.0,10434.0,9707.0,9206.0,9433.285714285714,1271.5271283365764,9974.92857142857,1959.1318903371787
2023-03-11,8149,3,11,5,70,1,9828.0,10576.0,9716.0,7686.0,7701.0,9450.57142857143,1276.680311999931,10019.357142857143,1947.3704798302113
2023-03-12,8240,3,12,6,71,1,8149.0,9828.0,10576.0,7591.0,8495.0,9516.714285714286,1178.2209348968433,10051.357142857143,1909.6595188728902
2023-03-13,10815,3,13,0,72,0,8240.0,8149.0,9828.0,10323.0,14352.0,9609.42857142857,1015.7656975806822,10033.142857142857,1926.7852004806011
2023-03-14,13320,3,14,1,73,0,10815.0,8240.0,8149.0,10434.0,13257.0,9679.714285714286,1087.8355749357772,9780.5,1501.9907686902204
2023-03-15,22031,3,15,2,74,0,13320.0,10815.0,8240.0,9716.0,10153.0,10092.0,1760.359527672478,9785.0,1513.2597519669075
2023-03-16,29101,3,16,3,75,0,22031.0,13320.0,10815.0,10576.0,10452.0,11851.285714285714,4818.816165625722,10633.42857142857,3611.1033198751084
2023-03-17,13707,3,17,4,76,0,29101.0,22031.0,13320.0,9828.0,9707.0,14497.714285714286,8023.165786526893,11965.5,6112.391899311515
2023-03-18,35345,3,18,5,77,1,13707.0,29101.0,22031.0,8149.0,7686.0,15051.857142857143,7777.066851295818,12251.214285714286,6092.154439915325
2023-03-19,8641,3,19,6,78,1,35345.0,13707.0,29101.0,8240.0,7591.0,18937.0,10176.758472126588,14226.857142857143,8504.858094571062
2023-03-20,10899,3,20,0,79,0,8641.0,35345.0,13707.0,10815.0,10323.0,18994.285714285714,10107.400864618734,14301.857142857143,8446.266338148755
2023-03-21,10630,3,21,1,80,0,10899.0,8641.0,35345.0,13320.0,10434.0,19006.285714285714,10096.115106222567,14343.0,8426.774316701209
2023-03-22,13232,3,22,2,81,0,10630.0,10899.0,8641.0,22031.0,9716.0,18622.0,10395.382228021585,14357.0,8419.940498602096
2023-03-23,13019,3,23,3,82,0,13232.0,10630.0,10899.0,29101.0,10576.0,17365.0,10446.325558140863,14608.142857142857,8322.739470013104
2023-03-24,9836,3,24,4,83,0,13019.0,13232.0,10630.0,13707.0,9828.0,15067.57142857143,9119.220358801587,14782.642857142857,8257.047317358585
2023-03-25,8110,3,25,5,84,1,9836.0,13019.0,13232.0,35345.0,8149.0,14514.57142857143,9330.40372218952,14783.214285714286,8256.67832427479
2023-03-26,7761,3,26,6,85,1,8110.0,9836.0,13019.0,8641.0,8240.0,10623.857142857143,1978.500225640034,14780.42857142857,8259.095039961738
2023-03-27,10363,3,27,0,86,0,7761.0,8110.0,9836.0,10899.0,10815.0,10498.142857142857,2146.3293804829527,14746.214285714286,8289.210987585187
2023-03-28,11025,3,28,1,87,0,10363.0,7761.0,8110.0,10630.0,13320.0,10421.57142857143,2139.194307610885,14713.92857142857,8306.562618373906
2023-03-29,11486,3,29,2,88,0,11025.0,10363.0,7761.0,13232.0,22031.0,10478.0,2150.7869877482503,14550.0,8358.669907071599
2023-03-30,11592,3,30,3,89,0,11486.0,11025.0,10363.0,13019.0,29101.0,10228.57142857143,1859.7201274335569,13796.785714285714,8103.920249613002
2023-03-31,10664,3,31,4,90,0,11592.0,11486.0,11025.0,9836.0,13707.0,10024.714285714286,1556.3255565901936,12546.142857142857,6807.803236073932
2023-04-01,8640,4,1,5,91,1,10664.0,11592.0,11486.0,8110.0,35345.0,10143.0,1570.9884361977972,12328.785714285714,6816.461175019575
2023-04-02,7526,4,2,6,92,1,8640.0,10664.0,11592.0,7761.0,8641.0,10218.714285714286,1465.9365282175204,10421.285714285714,1686.0306333821961
2023-04-03,9642,4,3,0,93,0,7526.0,8640.0,10664.0,10363.0,10899.0,10185.142857142857,1532.7687832343388,10341.642857142857,1799.135502107868
2023-04-04,9899,4,4,1,94,0,9642.0,7526.0,8640.0,11025.0,10630.0,10082.142857142857,1543.0159243694402,10251.857142857143,1800.5457231347334
2023-04-05,8945,4,5,2,95,0,9899.0,9642.0,7526.0,11486.0,13232.0,9921.285714285714,1485.9803401893012,10199.642857142857,1799.3351595751687
2023-04-06,8533,4,6,3,96,0,8945.0,9899.0,9642.0,11592.0,13019.0,9558.285714285714,1343.5801321205674,9893.42857142857,1596.994519247135
2023-04-07,7965,4,7,4,97,0,8533.0,8945.0,9899.0,10664.0,9836.0,9121.285714285714,1033.5762694462694,9573.0,1353.0369259842207
2023-04-08,7009,4,8,5,98,1,7965.0,8533.0,8945.0,8640.0,8110.0,8735.714285714286,849.122235858386,9439.357142857143,1415.9982946068762
2023-04-09,6798,4,9,6,99,1,7009.0,7965.0,8533.0,7526.0,7761.0,8502.714285714286,1073.8101499314566,9360.714285714286,1522.1069622058496
2023-04-10,8412,4,10,0,100,0,6798.0,7009.0,7965.0,9642.0,10363.0,8398.714285714286,1210.7007219357806,9291.92857142857,1618.658108257729
2023-04-11,8916,4,11,1,101,0,8412.0,6798.0,7009.0,9899.0,11025.0,8223.0,1082.6715414507087,9152.57142857143,1603.2634369783316
2023-04-12,9493,4,12,2,102,0,8916.0,8412.0,6798.0,8945.0,11486.0,8082.571428571428,872.3815788106772,9001.92857142857,1510.174949838862
2023-04-13,8668,4,13,3,103,0,9493.0,8916.0,8412.0,8533.0,11592.0,8160.857142857143,980.5545078463164,8859.57142857143,1342.6435298885497
2023-04-14,7947,4,14,4,104,0,8668.0,9493.0,8916.0,7965.0,10664.0,8180.142857142857,990.3722243973381,8650.714285714286,1088.2175566261535
2023-04-15,9328,4,15,5,105,1,7947.0,8668.0,9493.0,7009.0,8640.0,8177.571428571428,991.0470653379053,8456.642857142857,932.7143686073172
2023-04-16,6662,4,16,6,106,1,9328.0,7947.0,8668.0,6798.0,7526.0,8508.857142857143,920.3912987733668,8505.785714285714,960.8194562312309
2023-04-17,9007,4,17,0,107,0,6662.0,9328.0,7947.0,8412.0,9642.0,8489.42857142857,962.9752259091968,8444.07142857143,1052.012976249702
2023-04-18,8766,4,18,1,108,0,9007.0,6662.0,9328.0,8916.0,9899.0,8574.42857142857,981.0910350462897,8398.714285714286,1009.2099292608237
2023-04-19,8579,4,19,2,109,0,8766.0,9007.0,6662.0,9493.0,8945.0,8553.0,973.99965776889,8317.785714285714,921.2412344700335
2023-04-20,8913,4,20,3,110,0,8579.0,8766.0,9007.0,8668.0,8533.0,8422.42857142857,884.0989494290421,8291.642857142857,907.1585907608267
2023-04-21,7645,4,21,4,111,0,8913.0,8579.0,8766.0,7947.0,7965.0,8457.42857142857,900.1449618708841,8318.785714285714,920.5221911478089
2023-04-22,6115,4,22,5,112,1,7645.0,8913.0,8579.0,9328.0,7009.0,8414.285714285714,935.2396687992987,8295.92857142857,933.8589470401797
2023-04-23,6803,4,23,6,113,1,6115.0,7645.0,8913.0,6662.0,6798.0,7955.285714285715,1170.833992543703,8232.07142857143,1051.752344663637
2023-04-24,9451,4,24,0,114,0,6803.0,6115.0,7645.0,9007.0,8412.0,7975.428571428572,1145.8219549221171,8232.42857142857,1051.2286375244976
2023-04-25,9363,4,25,1,115,0,9451.0,6803.0,6115.0,8766.0,8916.0,8038.857142857143,1222.1877145203182,8306.642857142857,1100.4063310461975
2023-04-26,9202,4,26,2,116,0,9363.0,9451.0,6803.0,8579.0,9493.0,8124.142857142857,1299.7537495712015,8338.57142857143,1125.6425661874846
2023-04-27,9378,4,27,3,117,0,9202.0,9363.0,9451.0,8913.0,8668.0,8213.142857142857,1356.1952205309763,8317.785714285714,1105.1863872439844
2023-04-28,9766,4,28,4,118,0,9378.0,9202.0,9363.0,7645.0,7947.0,8279.57142857143,1406.6387663676146,8368.5,1138.2874282143007
2023-04-29,7292,4,29,5,119,1,9766.0,9378.0,9202.0,6115.0,9328.0,8582.57142857143,1473.992408070069,8498.42857142857,1189.152297568793
2023-04-30,6389,4,30,6,120,1,7292.0,9766.0,9378.0,6803.0,6662.0,8750.714285714286,1184.249651929785,8353.0,1204.2958363867326
2023-05-01,8650,5,1,0,121,0,6389.0,7292.0,9766.0,9451.0,9007.0,8691.57142857143,1302.1969714223462,8333.5,1235.5864848477504
2023-05-02,9569,5,2,1,122,0,8650.0,6389.0,7292.0,9363.0,8766.0,8577.142857142857,1258.8116656292907,8308.0,1224.2494718114967
2023-05-03,9812,5,3,2,123,0,9569.0,8650.0,6389.0,9202.0,8579.0,8606.57142857143,1282.4317859889723,8365.357142857143,1265.474286712151
2023-05-04,8939,5,4,3,124,0,9812.0,9569.0,8650.0,9378.0,8913.0,8693.714285714286,1348.6507719800863,8453.42857142857,1323.081119339099
2023-05-05,7946,5,5,4,125,0,8939.0,9812.0,9569.0,9766.0,7645.0,8631.0,1321.4600511053088,8455.285714285714,1323.7938735997286
2023-05-06,6046,5,6,5,126,1,7946.0,8939.0,9812.0,7292.0,6115.0,8371.0,1237.2913965596715,8476.785714285714,1312.013436761115
2023-05-07,6416,5,7,6,127,1,6046.0,7946.0,8939.0,6389.0,6803.0,8193.0,1483.5169923756353,8471.857142857143,1321.6620571865365
2023-05-08,7632,5,8,0,128,0,6416.0,6046.0,7946.0,8650.0,9451.0,8196.857142857143,1478.0699609708581,8444.214285714286,1362.6626750351757
2023-05-09,7912,5,9,1,129,0,7632.0,6416.0,6046.0,9569.0,9363.0,8051.428571428572,1476.1336724864066,8314.285714285714,1345.8991520438992
2023-05-10,7795,5,10,2,130,0,7912.0,7632.0,6416.0,9812.0,9202.0,7814.714285714285,1316.4349223423444,8210.642857142857,1314.4295403267076
2023-05-11,10692,5,11,3,131,0,7795.0,7912.0,7632.0,8939.0,9378.0,7526.571428571428,985.5674942462738,8110.142857142857,1286.2883907490539
2023-05-12,8315,5,12,4,132,0,10692.0,7795.0,7912.0,7946.0,9766.0,7777.0,1495.2169296350469,8204.0,1426.2427239752253
2023-05-13,5581,5,13,5,133,1,8315.0,10692.0,7795.0,6046.0,7292.0,7829.714285714285,1508.6126865752613,8100.357142857143,1354.9419293342792
2023-05-14,5734,5,14,6,134,1,5581.0,8315.0,10692.0,6416.0,6389.0,7763.285714285715,1607.257676321948,7978.142857142857,1502.5846888787062
2023-05-15,7853,5,15,0,135,0,5734.0,5581.0,8315.0,7632.0,8650.0,7665.857142857143,1719.3040674037466,7931.357142857143,1564.7818037690001
2023-05-16,7906,5,16,1,136,0,7853.0,5734.0,5581.0,7912.0,9569.0,7697.428571428572,1720.6073401703857,7874.428571428572,1551.0633431634794
2023-05-17,7896,5,17,2,137,0,7906.0,7853.0,5734.0,7795.0,9812.0,7696.571428571428,1720.4841234513642,7755.642857142857,1473.0202153891282
2023-05-18,7762,5,18,3,138,0,7896.0,7906.0,7853.0,10692.0,8939.0,7711.0,1721.8701073737404,7618.785714285715,1351.2424014485744
2023-05-19,6822,5,19,4,139,0,7762.0,7896.0,7906.0,8315.0,7946.0,7292.428571428572,1131.2858255313793,7534.714285714285,1298.3634923401628
2023-05-20,5888,5,20,5,140,1,6822.0,7762.0,7896.0,5581.0,6046.0,7079.142857142857,1043.7161856515756,7454.428571428572,1305.7059814100946
2023-05-21,5791,5,21,6,141,1,5888.0,6822.0,7762.0,5734.0,6416.0,7123.0,974.421708844412,7443.142857142857,1319.4267319934404
2023-05-22,8417,5,22,0,142,0,5791.0,5888.0,6822.0,7853.0,7632.0,7131.142857142857,961.025915115928,7398.5,1366.5842173378535
2023-05-23,8658,5,23,1,143,0,8417.0,5791.0,5888.0,7906.0,7912.0,7211.714285714285,1051.057675913094,7454.571428571428,1392.7555815325597
2023-05-24,8104,5,24,2,144,0,8658.0,8417.0,5791.0,7896.0,7795.0,7319.142857142857,1165.9943436931437,7507.857142857143,1425.4886804257567
2023-05-25,8132,5,25,3,145,0,8104.0,8658.0,8417.0,7762.0,10692.0,7348.857142857143,1185.6301318389326,7529.928571428572,1432.6508224689173
2023-05-26,8119,5,26,4,146,0,8132.0,8104.0,8658.0,6822.0,8315.0,7401.714285714285,1215.0021555930805,7347.071428571428,1129.2621460517864
2023-05-27,8647,5,27,5,147,1,8119.0,8132.0,8104.0,5888.0,5581.0,7587.0,1210.7501806733676,7333.071428571428,1117.4928300775437
2023-05-28,7278,5,28,6,148,1,8647.0,8119.0,8132.0,5791.0,5734.0,7981.142857142857,995.4107072917506,7552.071428571428,1045.8516194423069
2023-05-29,7061,5,29,0,149,0,7278.0,8647.0,8119.0,8417.0,7853.0,8193.57142857143,470.2583889539201,7662.357142857143,912.2635927391519
2023-05-30,8142,5,30,1,150,0,7061.0,7278.0,8647.0,8658.0,7906.0,7999.857142857143,618.7324215881985,7605.785714285715,924.0131682853983
2023-05-31,9058,5,31,2,151,0,8142.0,7061.0,7278.0,8104.0,7896.0,7926.142857142857,554.6763105851891,7622.642857142857,932.0293497477387
2023-06-01,7504,6,1,3,152,0,9058.0,8142.0,7061.0,8132.0,7762.0,8062.428571428572,703.0227253663554,7705.642857142857,1006.9719732669009
2023-06-02,7396,6,2,4,153,0,7504.0,9058.0,8142.0,8119.0,6822.0,7972.714285714285,732.1324366277537,7687.214285714285,1008.2212958069589
2023-06-03,12464,6,3,5,154,1,7396.0,7504.0,9058.0,8647.0,5888.0,7869.428571428572,758.5767061070408,7728.214285714285,981.65121320945
2023-06-04,7877,6,4,6,155,1,12464.0,7396.0,7504.0,7278.0,5791.0,8414.714285714286,1909.4827147936737,8197.92857142857,1480.118106736782
2023-06-05,9832,6,5,0,156,0,7877.0,12464.0,7396.0,7061.0,8417.0,8500.285714285714,1862.9056796921177,8346.92857142857,1314.9618575506852
2023-06-06,11247,6,6,1,157,0,9832.0,7877.0,12464.0,8142.0,8658.0,8896.142857142857,1799.421428179361,8448.0,1373.824868471498
2023-06-07,10443,6,7,2,158,0,11247.0,9832.0,7877.0,9058.0,8104.0,9339.714285714286,1958.2310652122942,8632.92857142857,1565.1899105360699
2023-06-08,10300,6,8,3,159,0,10443.0,11247.0,9832.0,7504.0,8132.0,9537.57142857143,1994.653592075958,8800.0,1627.9639478147437
2023-06-09,9071,6,9,4,160,0,10300.0,10443.0,11247.0,7396.0,8119.0,9937.0,1788.898171128595,8954.857142857143,1662.285537683329
2023-06-10,8200,6,10,5,161,1,9071.0,10300.0,10443.0,12464.0,8647.0,10176.285714285714,1477.2390592235913,9022.857142857143,1644.8429364879278
2023-06-11,8039,6,11,6,162,1,8200.0,9071.0,10300.0,7877.0,7278.0,9567.142857142857,1236.129366014893,8990.92857142857,1656.993591941806
2023-06-12,9089,6,12,0,163,0,8039.0,8200.0,9071.0,9832.0,7061.0,9590.285714285714,1200.207164657756,9045.285714285714,1608.2441179301998
2023-06-13,9434,6,13,1,164,0,9089.0,8039.0,8200.0,11247.0,8142.0,9484.142857142857,1208.0963577150553,9190.142857142857,1503.7028581851619
2023-06-14,18389,6,14,2,165,0,9434.0,9089.0,8039.0,10443.0,9058.0,9225.142857142857,929.3602510281219,9282.42857142857,1473.7764006526959
2023-06-15,18113,6,15,3,166,0,18389.0,9434.0,9089.0,10300.0,7504.0,10360.285714285714,3620.670274699948,9948.92857142857,2840.5901733560486
2023-06-16,16136,6,16,4,167,0,18113.0,18389.0,9434.0,9071.0,7396.0,11476.42857142857,4655.391850931008,10706.714285714286,3481.063286468014
2023-06-17,13553,6,17,5,168,1,16136.0,18113.0,18389.0,8200.0,12464.0,12485.714285714286,4810.24870161919,11331.0,3622.4882863323733
2023-06-18,14602,6,18,6,169,1,13553.0,16136.0,18113.0,8039.0,7877.0,13250.42857142857,4425.479102392735,11408.785714285714,3660.1845724492464
2023-06-19,13175,6,19,0,170,0,14602.0,13553.0,16136.0,9089.0,9832.0,14188.0,3786.459824163001,11889.142857142857,3601.8485608010933
2023-06-20,9053,6,20,1,171,0,13175.0,14602.0,13553.0,9434.0,11247.0,14771.714285714286,3126.8988745127444,12127.92857142857,3565.609246986782
2023-06-21,10418,6,21,2,172,0,9053.0,13175.0,14602.0,18389.0,10443.0,14717.285714285714,3236.684039480695,11971.214285714286,3654.414825903057
2023-06-22,9107,6,22,3,173,0,10418.0,9053.0,13175.0,18113.0,10300.0,13578.57142857143,3130.027202072659,11969.42857142857,3655.225042304504
2023-06-23,8176,6,23,4,174,0,9107.0,10418.0,9053.0,16136.0,9071.0,12292.0,2787.7550107569577,11884.214285714286,3710.6246245605953
2023-06-24,6496,6,24,5,175,1,8176.0,9107.0,10418.0,13553.0,8200.0,11154.857142857143,2573.6786531197617,11820.285714285714,3770.054262587874
2023-06-25,6348,6,25,6,176,1,6496.0,8176.0,9107.0,14602.0,8039.0,10146.714285714286,2845.532388047819,11698.57142857143,3920.431367833133
2023-06-26,8641,6,26,0,177,0,6348.0,6496.0,8176.0,13175.0,9089.0,8967.57142857143,2360.4498764108907,11577.785714285714,4065.22844809055
2023-06-27,8447,6,27,1,178,0,8641.0,6348.0,6496.0,9053.0,9434.0,8319.857142857143,1466.1627272774747,11545.785714285714,4088.025575310834
2023-06-28,7952,6,28,2,179,0,8447.0,8641.0,6348.0,10418.0,18389.0,8233.285714285714,1433.1784855450323,11475.285714285714,4135.481005017073
2023-06-29,12669,6,29,3,180,0,7952.0,8447.0,8641.0,9107.0,18113.0,7881.0,1061.556404530907,10729.785714285714,3712.3697009731127
2023-06-30,7098,6,30,4,181,0,12669.0,7952.0,8447.0,8176.0,16136.0,8389.857142857143,2096.4545808398493,10340.92857142857,3116.8736176418133
2023-07-01,6302,7,1,5,182,1,7098.0,12669.0,7952.0,6496.0,13553.0,8235.857142857143,2153.596946859925,9695.357142857143,2737.106462254296
