No,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,Iws,Is,Ir,Datetime,dayofweek,quarter,dayofyear,is_weekend,lag_1,lag_24,roll_24,roll_168,wind_NW,wind_SE,wind_cv
33920,2013,11,14,7,19.0,-8,4.0,1019.0,25.49,0,0,2013-11-14 07:00:00,3,4,318,0,18.0,155.0,202.33333333333334,93.85714285714286,1,0,0
33921,2013,11,14,8,14.0,-9,7.0,1020.0,1.79,0,0,2013-11-14 08:00:00,3,4,318,0,19.0,163.0,196.66666666666666,93.88095238095238,0,0,1
33922,2013,11,14,9,23.0,-11,10.0,1020.0,4.92,0,0,2013-11-14 09:00:00,3,4,318,0,14.0,157.0,190.45833333333334,93.80357142857143,1,0,0
33923,2013,11,14,10,21.0,-12,11.0,1020.0,8.94,0,0,2013-11-14 10:00:00,3,4,318,0,23.0,160.0,184.875,93.82142857142857,1,0,0
33924,2013,11,14,11,14.0,-14,13.0,1019.0,14.75,0,0,2013-11-14 11:00:00,3,4,318,0,21.0,185.0,179.08333333333334,93.8452380952381,1,0,0
33925,2013,11,14,12,24.0,-15,13.0,1018.0,23.69,0,0,2013-11-14 12:00:00,3,4,318,0,14.0,189.0,171.95833333333334,93.82142857142857,1,0,0
33926,2013,11,14,13,22.0,-15,14.0,1018.0,31.74,0,0,2013-11-14 13:00:00,3,4,318,0,24.0,198.0,165.08333333333334,93.82142857142857,1,0,0
33927,2013,11,14,14,24.0,-15,14.0,1017.0,39.79,0,0,2013-11-14 14:00:00,3,4,318,0,22.0,216.0,157.75,93.79166666666667,1,0,0
33928,2013,11,14,15,27.0,-16,14.0,1017.0,48.73,0,0,2013-11-14 15:00:00,3,4,318,0,24.0,225.0,149.75,93.70833333333333,1,0,0
33929,2013,11,14,16,27.0,-16,14.0,1017.0,55.88,0,0,2013-11-14 16:00:00,3,4,318,0,27.0,248.0,141.5,93.68452380952381,1,0,0
33930,2013,11,14,17,69.0,-16,13.0,1017.0,59.9,0,0,2013-11-14 17:00:00,3,4,318,0,27.0,270.0,132.29166666666666,93.63690476190476,1,0,0
33931,2013,11,14,18,64.0,-12,12.0,1018.0,3.13,0,0,2013-11-14 18:00:00,3,4,318,0,69.0,296.0,123.91666666666667,93.74404761904762,0,1,0
33932,2013,11,14,19,65.0,-11,11.0,1018.0,6.26,0,0,2013-11-14 19:00:00,3,4,318,0,64.0,283.0,114.25,93.79166666666667,0,1,0
33933,2013,11,14,20,65.0,-9,7.0,1018.0,0.89,0,0,2013-11-14 20:00:00,3,4,318,0,65.0,261.0,105.16666666666667,93.78571428571429,0,0,1
33934,2013,11,14,21,76.0,-10,9.0,1019.0,2.68,0,0,2013-11-14 21:00:00,3,4,318,0,65.0,264.0,97.0,93.64285714285714,0,0,1
33935,2013,11,14,22,72.0,-10,10.0,1019.0,1.79,0,0,2013-11-14 22:00:00,3,4,318,0,76.0,282.0,89.16666666666667,93.45238095238095,0,1,0
33936,2013,11,14,23,78.0,-10,9.0,1019.0,1.79,0,0,2013-11-14 23:00:00,3,4,318,0,72.0,252.0,80.41666666666667,93.21428571428571,1,0,0
33937,2013,11,15,0,81.0,-6,2.0,1019.0,1.79,0,0,2013-11-15 00:00:00,4,4,319,0,78.0,252.0,73.16666666666667,92.97619047619048,0,0,0
33938,2013,11,15,1,88.0,-6,2.0,1019.0,0.89,0,0,2013-11-15 01:00:00,4,4,319,0,81.0,211.0,66.04166666666667,92.48214285714286,0,1,0
33939,2013,11,15,2,93.0,-6,0.0,1019.0,0.89,0,0,2013-11-15 02:00:00,4,4,319,0,88.0,199.0,60.916666666666664,91.83928571428571,0,0,1
33940,2013,11,15,3,106.0,-6,1.0,1019.0,1.78,0,0,2013-11-15 03:00:00,4,4,319,0,93.0,235.0,56.5,91.27380952380952,0,0,1
33941,2013,11,15,4,108.0,-6,-1.0,1019.0,0.89,0,0,2013-11-15 04:00:00,4,4,319,0,106.0,114.0,51.125,90.61309523809524,1,0,0
33942,2013,11,15,5,115.0,-6,-2.0,1019.0,2.68,0,0,2013-11-15 05:00:00,4,4,319,0,108.0,23.0,50.875,90.2202380952381,1,0,0
33943,2013,11,15,6,145.0,-6,-2.0,1018.0,4.47,0,0,2013-11-15 06:00:00,4,4,319,0,115.0,18.0,54.708333333333336,89.91071428571429,1,0,0
33944,2013,11,15,7,164.0,-5,-1.0,1019.0,0.45,0,0,2013-11-15 07:00:00,4,4,319,0,145.0,19.0,60.0,89.875,0,0,1
33945,2013,11,15,8,272.0,-5,0.0,1019.0,1.79,0,0,2013-11-15 08:00:00,4,4,319,0,164.0,14.0,66.04166666666667,90.0297619047619,0,1,0
33946,2013,11,15,9,172.0,-4,6.0,1019.0,0.89,0,0,2013-11-15 09:00:00,4,4,319,0,272.0,23.0,76.79166666666667,90.92857142857143,0,0,1
33947,2013,11,15,10,106.0,-8,10.0,1019.0,1.79,0,0,2013-11-15 10:00:00,4,4,319,0,172.0,21.0,83.0,91.2202380952381,1,0,0
33948,2013,11,15,11,70.0,-12,12.0,1018.0,3.58,0,0,2013-11-15 11:00:00,4,4,319,0,106.0,14.0,86.54166666666667,91.19642857142857,1,0,0
33949,2013,11,15,12,76.0,-12,14.0,1017.0,5.37,0,0,2013-11-15 12:00:00,4,4,319,0,70.0,24.0,88.875,90.96428571428571,1,0,0
33950,2013,11,15,13,67.0,-13,16.0,1016.0,1.79,0,0,2013-11-15 13:00:00,4,4,319,0,76.0,22.0,91.04166666666667,90.6547619047619,0,1,0
33951,2013,11,15,14,69.0,-13,16.0,1014.0,3.58,0,0,2013-11-15 14:00:00,4,4,319,0,67.0,24.0,92.91666666666667,90.20238095238095,0,1,0
33952,2013,11,15,15,118.0,-13,16.0,1015.0,8.5,0,0,2013-11-15 15:00:00,4,4,319,0,69.0,27.0,94.79166666666667,89.66666666666667,0,1,0
33953,2013,11,15,16,108.0,-12,15.0,1015.0,12.52,0,0,2013-11-15 16:00:00,4,4,319,0,118.0,27.0,98.58333333333333,89.39285714285714,0,1,0
33954,2013,11,15,17,84.0,-12,13.0,1015.0,16.54,0,0,2013-11-15 17:00:00,4,4,319,0,108.0,69.0,101.95833333333333,88.99404761904762,0,1,0
33955,2013,11,15,18,80.0,-12,13.0,1015.0,19.67,0,0,2013-11-15 18:00:00,4,4,319,0,84.0,64.0,102.58333333333333,88.44047619047619,0,1,0
33956,2013,11,15,19,93.0,-12,12.0,1015.0,22.8,0,0,2013-11-15 19:00:00,4,4,319,0,80.0,65.0,103.25,87.7797619047619,0,1,0
33957,2013,11,15,20,93.0,-7,6.0,1015.0,0.89,0,0,2013-11-15 20:00:00,4,4,319,0,93.0,65.0,104.41666666666667,87.27380952380952,0,0,1
33958,2013,11,15,21,101.0,-7,4.0,1016.0,0.89,0,0,2013-11-15 21:00:00,4,4,319,0,93.0,76.0,105.58333333333333,86.66666666666667,0,0,0
33959,2013,11,15,22,116.0,-5,4.0,1015.0,1.79,0,0,2013-11-15 22:00:00,4,4,319,0,101.0,72.0,106.625,86.19047619047619,0,1,0
33960,2013,11,15,23,187.0,-7,3.0,1015.0,0.89,0,0,2013-11-15 23:00:00,4,4,319,0,116.0,78.0,108.45833333333333,85.875,0,0,1
33961,2013,11,16,0,210.0,-6,4.0,1015.0,1.78,0,0,2013-11-16 00:00:00,5,4,320,1,187.0,81.0,113.0,85.95833333333333,0,0,1
33962,2013,11,16,1,216.0,-6,3.0,1014.0,1.79,0,0,2013-11-16 01:00:00,5,4,320,1,210.0,88.0,118.375,86.14880952380952,1,0,0
33963,2013,11,16,2,214.0,-5,3.0,1014.0,3.58,0,0,2013-11-16 02:00:00,5,4,320,1,216.0,93.0,123.70833333333333,86.42261904761905,1,0,0
33964,2013,11,16,3,188.0,-5,4.0,1014.0,0.89,0,0,2013-11-16 03:00:00,5,4,320,1,214.0,106.0,128.75,86.74404761904762,0,0,1
33965,2013,11,16,4,150.0,-6,5.0,1014.0,3.13,0,0,2013-11-16 04:00:00,5,4,320,1,188.0,108.0,132.16666666666666,86.9047619047619,1,0,0
33966,2013,11,16,5,71.0,-8,8.0,1014.0,6.26,0,0,2013-11-16 05:00:00,5,4,320,1,150.0,115.0,133.91666666666666,86.82142857142857,1,0,0
33967,2013,11,16,6,47.0,-9,10.0,1015.0,16.09,0,0,2013-11-16 06:00:00,5,4,320,1,71.0,145.0,132.08333333333334,86.22619047619048,1,0,0
33968,2013,11,16,7,43.0,-10,10.0,1016.0,25.92,0,0,2013-11-16 07:00:00,5,4,320,1,47.0,164.0,128.0,85.44642857142857,1,0,0
33969,2013,11,16,8,32.0,-10,10.0,1017.0,34.86,0,0,2013-11-16 08:00:00,5,4,320,1,43.0,272.0,122.95833333333333,84.6547619047619,1,0,0
33970,2013,11,16,9,32.0,-11,11.0,1018.0,44.69,0,0,2013-11-16 09:00:00,5,4,320,1,32.0,172.0,112.95833333333333,83.7797619047619,1,0,0
33971,2013,11,16,10,18.0,-12,12.0,1018.0,56.76,0,0,2013-11-16 10:00:00,5,4,320,1,32.0,106.0,107.125,82.92857142857143,1,0,0
33972,2013,11,16,11,14.0,-13,12.0,1019.0,69.72,0,0,2013-11-16 11:00:00,5,4,320,1,18.0,70.0,103.45833333333333,81.9702380952381,1,0,0
33973,2013,11,16,12,11.0,-14,13.0,1018.0,81.79,0,0,2013-11-16 12:00:00,5,4,320,1,14.0,76.0,101.125,81.17261904761905,1,0,0
33974,2013,11,16,13,10.0,-16,12.0,1018.0,95.65,0,0,2013-11-16 13:00:00,5,4,320,1,11.0,67.0,98.41666666666667,80.53571428571429,1,0,0
33975,2013,11,16,14,13.0,-17,12.0,1019.0,109.51,0,0,2013-11-16 14:00:00,5,4,320,1,10.0,69.0,96.04166666666667,80.125,1,0,0
33976,2013,11,16,15,8.0,-16,11.0,1020.0,122.47,0,0,2013-11-16 15:00:00,5,4,320,1,13.0,118.0,93.70833333333333,79.51785714285714,1,0,0
33977,2013,11,16,16,7.0,-15,10.0,1021.0,134.54,0,0,2013-11-16 16:00:00,5,4,320,1,8.0,108.0,89.125,79.29166666666667,1,0,0
33978,2013,11,16,17,6.0,-15,8.0,1022.0,146.61,0,0,2013-11-16 17:00:00,5,4,320,1,7.0,84.0,84.91666666666667,79.14285714285714,1,0,0
33979,2013,11,16,18,9.0,-15,8.0,1023.0,158.68,0,0,2013-11-16 18:00:00,5,4,320,1,6.0,80.0,81.66666666666667,79.05952380952381,1,0,0
33980,2013,11,16,19,7.0,-15,7.0,1024.0,170.75,0,0,2013-11-16 19:00:00,5,4,320,1,9.0,93.0,78.70833333333333,79.07738095238095,1,0,0
33981,2013,11,16,20,5.0,-15,6.0,1025.0,178.8,0,0,2013-11-16 20:00:00,5,4,320,1,7.0,93.0,75.125,79.08333333333333,1,0,0
33982,2013,11,16,21,5.0,-15,6.0,1025.0,183.72,0,0,2013-11-16 21:00:00,5,4,320,1,5.0,101.0,71.45833333333333,79.07142857142857,1,0,0
33983,2013,11,16,22,8.0,-15,6.0,1025.0,189.53,0,0,2013-11-16 22:00:00,5,4,320,1,5.0,116.0,67.45833333333333,79.02380952380952,1,0,0
33984,2013,11,16,23,11.0,-14,6.0,1024.0,194.45,0,0,2013-11-16 23:00:00,5,4,320,1,8.0,187.0,62.958333333333336,79.02380952380952,1,0,0
33985,2013,11,17,0,11.0,-14,3.0,1024.0,196.24,0,0,2013-11-17 00:00:00,6,4,321,1,11.0,210.0,55.625,79.05357142857143,1,0,0
33986,2013,11,17,1,27.0,-12,2.0,1023.0,0.89,0,0,2013-11-17 01:00:00,6,4,321,1,11.0,216.0,47.333333333333336,79.07142857142857,0,0,1
33987,2013,11,17,2,37.0,-9,1.0,1023.0,1.34,0,0,2013-11-17 02:00:00,6,4,321,1,27.0,214.0,39.458333333333336,79.19642857142857,0,0,1
33988,2013,11,17,3,48.0,-8,-1.0,1023.0,1.79,0,0,2013-11-17 03:00:00,6,4,321,1,37.0,188.0,32.083333333333336,79.39880952380952,0,0,1
33989,2013,11,17,4,21.0,-8,-2.0,1022.0,2.24,0,0,2013-11-17 04:00:00,6,4,321,1,48.0,150.0,26.25,79.66071428571429,0,0,1
33990,2013,11,17,5,12.0,-8,-2.0,1022.0,3.13,0,0,2013-11-17 05:00:00,6,4,321,1,21.0,71.0,20.875,79.76785714285714,0,0,1
33991,2013,11,17,6,8.0,-10,1.0,1023.0,4.02,0,0,2013-11-17 06:00:00,6,4,321,1,12.0,47.0,18.416666666666668,79.82142857142857,1,0,0
33992,2013,11,17,7,12.0,-11,-1.0,1024.0,7.15,0,0,2013-11-17 07:00:00,6,4,321,1,8.0,43.0,16.791666666666668,79.83333333333333,1,0,0
33993,2013,11,17,8,9.0,-11,2.0,1025.0,8.94,0,0,2013-11-17 08:00:00,6,4,321,1,12.0,32.0,15.5,79.85714285714286,1,0,0
33994,2013,11,17,9,6.0,-15,7.0,1025.0,12.96,0,0,2013-11-17 09:00:00,6,4,321,1,9.0,32.0,14.541666666666666,79.85714285714286,1,0,0
33995,2013,11,17,10,8.0,-16,9.0,1025.0,16.09,0,0,2013-11-17 10:00:00,6,4,321,1,6.0,18.0,13.458333333333334,79.83333333333333,1,0,0
33996,2013,11,17,11,9.0,-20,9.0,1025.0,24.14,0,0,2013-11-17 11:00:00,6,4,321,1,8.0,14.0,13.041666666666666,79.79761904761905,1,0,0
33997,2013,11,17,12,8.0,-20,10.0,1024.0,35.32,0,0,2013-11-17 12:00:00,6,4,321,1,9.0,11.0,12.833333333333334,79.79761904761905,1,0,0
33998,2013,11,17,13,9.0,-21,9.0,1023.0,48.28,0,0,2013-11-17 13:00:00,6,4,321,1,8.0,10.0,12.708333333333334,79.81547619047619,1,0,0
33999,2013,11,17,14,12.0,-21,10.0,1023.0,58.11,0,0,2013-11-17 14:00:00,6,4,321,1,9.0,13.0,12.666666666666666,79.83333333333333,1,0,0
34000,2013,11,17,15,11.0,-20,10.0,1023.0,67.05,0,0,2013-11-17 15:00:00,6,4,321,1,12.0,8.0,12.625,79.875,1,0,0
34001,2013,11,17,16,9.0,-19,9.0,1024.0,75.1,0,0,2013-11-17 16:00:00,6,4,321,1,11.0,7.0,12.75,79.86904761904762,1,0,0
34002,2013,11,17,17,9.0,-19,8.0,1025.0,84.04,0,0,2013-11-17 17:00:00,6,4,321,1,9.0,6.0,12.833333333333334,79.86904761904762,1,0,0
34003,2013,11,17,18,12.0,-21,7.0,1025.0,95.22,0,0,2013-11-17 18:00:00,6,4,321,1,9.0,9.0,12.958333333333334,79.82142857142857,1,0,0
34004,2013,11,17,19,10.0,-20,6.0,1026.0,102.37,0,0,2013-11-17 19:00:00,6,4,321,1,12.0,7.0,13.083333333333334,79.61904761904762,1,0,0
34005,2013,11,17,20,10.0,-19,5.0,1027.0,107.29,0,0,2013-11-17 20:00:00,6,4,321,1,10.0,5.0,13.208333333333334,79.36309523809524,1,0,0
34006,2013,11,17,21,10.0,-18,4.0,1027.0,112.21,0,0,2013-11-17 21:00:00,6,4,321,1,10.0,5.0,13.416666666666666,78.99404761904762,1,0,0
34007,2013,11,17,22,9.0,-17,4.0,1027.0,117.13,0,0,2013-11-17 22:00:00,6,4,321,1,10.0,8.0,13.625,78.58928571428571,1,0,0
34008,2013,11,17,23,12.0,-15,4.0,1027.0,121.15,0,0,2013-11-17 23:00:00,6,4,321,1,9.0,11.0,13.666666666666666,78.30952380952381,1,0,0
34009,2013,11,18,0,14.0,-14,3.0,1027.0,126.07,0,0,2013-11-18 00:00:00,0,4,322,0,12.0,11.0,13.708333333333334,78.28571428571429,1,0,0
34010,2013,11,18,1,13.0,-15,2.0,1027.0,127.86,0,0,2013-11-18 01:00:00,0,4,322,0,14.0,27.0,13.833333333333334,78.28571428571429,1,0,0
34011,2013,11,18,2,17.0,-14,2.0,1027.0,131.88,0,0,2013-11-18 02:00:00,0,4,322,0,13.0,37.0,13.25,78.21428571428571,1,0,0
34012,2013,11,18,3,12.0,-14,2.0,1026.0,135.9,0,0,2013-11-18 03:00:00,0,4,322,0,17.0,48.0,12.416666666666666,78.19642857142857,1,0,0
34013,2013,11,18,4,10.0,-16,4.0,1026.0,143.95,0,0,2013-11-18 04:00:00,0,4,322,0,12.0,21.0,10.916666666666666,78.13095238095238,1,0,0
34014,2013,11,18,5,6.0,-17,4.0,1026.0,152.89,0,0,2013-11-18 05:00:00,0,4,322,0,10.0,12.0,10.458333333333334,78.06547619047619,1,0,0
34015,2013,11,18,6,11.0,-18,3.0,1027.0,160.04,0,0,2013-11-18 06:00:00,0,4,322,0,6.0,8.0,10.208333333333334,77.95833333333333,1,0,0
34016,2013,11,18,7,7.0,-18,3.0,1027.0,168.09,0,0,2013-11-18 07:00:00,0,4,322,0,11.0,12.0,10.333333333333334,77.93452380952381,1,0,0
34017,2013,11,18,8,12.0,-19,4.0,1028.0,176.14,0,0,2013-11-18 08:00:00,0,4,322,0,7.0,9.0,10.125,77.875,1,0,0
34018,2013,11,18,9,11.0,-18,5.0,1028.0,185.08,0,0,2013-11-18 09:00:00,0,4,322,0,12.0,6.0,10.25,77.79166666666667,1,0,0
34019,2013,11,18,10,9.0,-19,6.0,1028.0,193.13,0,0,2013-11-18 10:00:00,0,4,322,0,11.0,8.0,10.458333333333334,77.7202380952381,1,0,0
34020,2013,11,18,11,8.0,-19,7.0,1028.0,201.18,0,0,2013-11-18 11:00:00,0,4,322,0,9.0,9.0,10.5,77.61309523809524,1,0,0
34021,2013,11,18,12,7.0,-20,8.0,1027.0,209.23,0,0,2013-11-18 12:00:00,0,4,322,0,8.0,8.0,10.458333333333334,77.54166666666667,1,0,0
34022,2013,11,18,13,14.0,-20,8.0,1026.0,217.28,0,0,2013-11-18 13:00:00,0,4,322,0,7.0,9.0,10.416666666666666,77.5,1,0,0
34023,2013,11,18,14,13.0,-20,10.0,1025.0,225.33,0,0,2013-11-18 14:00:00,0,4,322,0,14.0,12.0,10.625,77.49404761904762,1,0,0
34024,2013,11,18,15,9.0,-20,9.0,1025.0,234.27,0,0,2013-11-18 15:00:00,0,4,322,0,13.0,11.0,10.666666666666666,77.3452380952381,1,0,0
34025,2013,11,18,16,9.0,-21,8.0,1025.0,242.32,0,0,2013-11-18 16:00:00,0,4,322,0,9.0,9.0,10.583333333333334,77.17261904761905,1,0,0
34026,2013,11,18,17,8.0,-20,5.0,1025.0,249.47,0,0,2013-11-18 17:00:00,0,4,322,0,9.0,9.0,10.583333333333334,76.97619047619048,1,0,0
34027,2013,11,18,18,9.0,-19,4.0,1026.0,254.39,0,0,2013-11-18 18:00:00,0,4,322,0,8.0,12.0,10.541666666666666,76.73809523809524,1,0,0
34028,2013,11,18,19,20.0,-19,5.0,1026.0,263.33,0,0,2013-11-18 19:00:00,0,4,322,0,9.0,10.0,10.416666666666666,76.48214285714286,1,0,0
34029,2013,11,18,20,14.0,-19,5.0,1027.0,4.92,0,0,2013-11-18 20:00:00,0,4,322,0,20.0,10.0,10.833333333333334,76.20833333333333,0,0,0
34030,2013,11,18,21,17.0,-19,3.0,1027.0,10.73,0,0,2013-11-18 21:00:00,0,4,322,0,14.0,10.0,11.0,75.83928571428571,0,0,0
34031,2013,11,18,22,10.0,-18,3.0,1028.0,15.65,0,0,2013-11-18 22:00:00,0,4,322,0,17.0,9.0,11.291666666666666,75.45833333333333,0,0,0
34032,2013,11,18,23,16.0,-18,2.0,1028.0,19.67,0,0,2013-11-18 23:00:00,0,4,322,0,10.0,12.0,11.333333333333334,75.0,0,0,0
34033,2013,11,19,0,19.0,-18,1.0,1028.0,23.69,0,0,2013-11-19 00:00:00,1,4,323,0,16.0,14.0,11.5,74.51190476190476,0,0,0
34034,2013,11,19,1,14.0,-18,0.0,1028.0,25.48,0,0,2013-11-19 01:00:00,1,4,323,0,19.0,13.0,11.708333333333334,74.01190476190476,0,0,0
34035,2013,11,19,2,14.0,-15,0.0,1027.0,3.13,0,0,2013-11-19 02:00:00,1,4,323,0,14.0,17.0,11.75,73.35119047619048,1,0,0
34036,2013,11,19,3,14.0,-18,1.0,1027.0,4.92,0,0,2013-11-19 03:00:00,1,4,323,0,14.0,12.0,11.625,72.70238095238095,0,0,0
34037,2013,11,19,4,12.0,-15,0.0,1026.0,8.05,0,0,2013-11-19 04:00:00,1,4,323,0,14.0,10.0,11.708333333333334,71.98214285714286,0,0,0
34038,2013,11,19,5,10.0,-15,-1.0,1027.0,9.84,0,0,2013-11-19 05:00:00,1,4,323,0,12.0,6.0,11.791666666666666,71.16071428571429,0,0,0
34039,2013,11,19,6,15.0,-15,-1.0,1026.0,11.63,0,0,2013-11-19 06:00:00,1,4,323,0,10.0,11.0,11.958333333333334,70.61309523809524,0,0,0
34040,2013,11,19,7,16.0,-15,-1.0,1027.0,1.79,0,0,2013-11-19 07:00:00,1,4,323,0,15.0,7.0,12.125,70.17261904761905,0,1,0
34041,2013,11,19,8,17.0,-17,0.0,1027.0,4.02,0,0,2013-11-19 08:00:00,1,4,323,0,16.0,12.0,12.5,69.92261904761905,0,0,0
34042,2013,11,19,9,25.0,-17,2.0,1027.0,8.94,0,0,2013-11-19 09:00:00,1,4,323,0,17.0,11.0,12.708333333333334,69.75595238095238,0,0,0
34043,2013,11,19,10,22.0,-18,3.0,1027.0,12.96,0,0,2013-11-19 10:00:00,1,4,323,0,25.0,9.0,13.291666666666666,69.5952380952381,0,0,0
34044,2013,11,19,11,15.0,-19,5.0,1026.0,1.79,0,0,2013-11-19 11:00:00,1,4,323,0,22.0,8.0,13.833333333333334,69.45833333333333,1,0,0
34045,2013,11,19,12,20.0,-19,6.0,1025.0,3.58,0,0,2013-11-19 12:00:00,1,4,323,0,15.0,7.0,14.125,69.32142857142857,1,0,0
34046,2013,11,19,13,20.0,-20,6.0,1024.0,0.89,0,0,2013-11-19 13:00:00,1,4,323,0,20.0,14.0,14.666666666666666,69.33333333333333,0,0,1
34047,2013,11,19,14,23.0,-19,7.0,1023.0,1.79,0,0,2013-11-19 14:00:00,1,4,323,0,20.0,13.0,14.916666666666666,69.30357142857143,0,1,0
34048,2013,11,19,15,26.0,-20,8.0,1022.0,0.89,0,0,2013-11-19 15:00:00,1,4,323,0,23.0,9.0,15.333333333333334,69.29761904761905,0,0,1
34300,2013,11,30,3,61.0,-10,-1.0,1019.0,8.94,0,0,2013-11-30 03:00:00,5,4,334,1,95.0,25.0,65.08333333333333,63.75,1,0,0
34301,2013,11,30,4,34.0,-10,-1.0,1019.0,12.96,0,0,2013-11-30 04:00:00,5,4,334,1,61.0,21.0,66.58333333333333,61.80952380952381,1,0,0
34302,2013,11,30,5,38.0,-11,0.0,1020.0,17.88,0,0,2013-11-30 05:00:00,5,4,334,1,34.0,27.0,67.125,59.666666666666664,1,0,0
34303,2013,11,30,6,40.0,-12,0.0,1021.0,21.9,0,0,2013-11-30 06:00:00,5,4,334,1,38.0,19.0,67.58333333333333,58.226190476190474,1,0,0
34304,2013,11,30,7,31.0,-12,-1.0,1022.0,25.03,0,0,2013-11-30 07:00:00,5,4,334,1,40.0,27.0,68.45833333333333,57.166666666666664,1,0,0
34305,2013,11,30,8,22.0,-14,3.0,1023.0,30.84,0,0,2013-11-30 08:00:00,5,4,334,1,31.0,37.0,68.625,56.154761904761905,1,0,0
34306,2013,11,30,9,24.0,-15,6.0,1024.0,3.13,0,0,2013-11-30 09:00:00,5,4,334,1,22.0,65.0,68.0,55.31547619047619,0,0,0
34307,2013,11,30,10,25.0,-18,8.0,1024.0,4.02,0,0,2013-11-30 10:00:00,5,4,334,1,24.0,63.0,66.29166666666667,54.583333333333336,1,0,0
34308,2013,11,30,11,20.0,-17,10.0,1025.0,9.83,0,0,2013-11-30 11:00:00,5,4,334,1,25.0,39.0,64.70833333333333,53.88095238095238,1,0,0
34309,2013,11,30,12,15.0,-17,10.0,1024.0,12.96,0,0,2013-11-30 12:00:00,5,4,334,1,20.0,37.0,63.916666666666664,53.089285714285715,1,0,0
34310,2013,11,30,13,12.0,-17,11.0,1024.0,16.98,0,0,2013-11-30 13:00:00,5,4,334,1,15.0,33.0,63.0,52.31547619047619,1,0,0
34311,2013,11,30,14,14.0,-18,10.0,1023.0,3.13,0,0,2013-11-30 14:00:00,5,4,334,1,12.0,32.0,62.125,51.660714285714285,0,0,0
34312,2013,11,30,15,16.0,-19,10.0,1023.0,4.92,0,0,2013-11-30 15:00:00,5,4,334,1,14.0,77.0,61.375,51.107142857142854,0,0,0
34313,2013,11,30,16,20.0,-20,9.0,1024.0,1.79,0,0,2013-11-30 16:00:00,5,4,334,1,16.0,74.0,58.833333333333336,50.36309523809524,0,1,0
34314,2013,11,30,17,24.0,-19,4.0,1024.0,0.89,0,0,2013-11-30 17:00:00,5,4,334,1,20.0,56.0,56.583333333333336,49.29761904761905,0,0,1
34315,2013,11,30,18,23.0,-19,4.0,1025.0,1.78,0,0,2013-11-30 18:00:00,5,4,334,1,24.0,122.0,55.25,48.11904761904762,0,0,1
34316,2013,11,30,19,29.0,-17,1.0,1025.0,1.79,0,0,2013-11-30 19:00:00,5,4,334,1,23.0,128.0,51.125,46.773809523809526,1,0,0
34317,2013,11,30,20,35.0,-18,3.0,1026.0,0.89,0,0,2013-11-30 20:00:00,5,4,334,1,29.0,105.0,47.0,45.357142857142854,0,0,1
34318,2013,11,30,21,56.0,-17,1.0,1026.0,1.78,0,0,2013-11-30 21:00:00,5,4,334,1,35.0,94.0,44.083333333333336,43.95238095238095,0,0,1
34319,2013,11,30,22,36.0,-13,0.0,1026.0,0.89,0,0,2013-11-30 22:00:00,5,4,334,1,56.0,90.0,42.5,42.660714285714285,0,0,0
34320,2013,11,30,23,26.0,-18,4.0,1026.0,0.89,0,0,2013-11-30 23:00:00,5,4,334,1,36.0,90.0,40.25,41.351190476190474,0,0,1
34321,2013,12,1,0,28.0,-13,-2.0,1026.0,0.89,0,0,2013-12-01 00:00:00,6,4,335,1,26.0,97.0,37.583333333333336,40.208333333333336,0,0,0
34322,2013,12,1,1,28.0,-14,-3.0,1025.0,3.13,0,0,2013-12-01 01:00:00,6,4,335,1,28.0,109.0,34.708333333333336,39.01190476190476,1,0,0
34323,2013,12,1,2,36.0,-13,-3.0,1025.0,0.89,0,0,2013-12-01 02:00:00,6,4,335,1,28.0,95.0,31.333333333333332,37.68452380952381,0,0,0
34324,2013,12,1,3,46.0,-13,-4.0,1025.0,0.89,0,0,2013-12-01 03:00:00,6,4,335,1,36.0,61.0,28.875,36.095238095238095,0,0,1
34325,2013,12,1,4,57.0,-13,-3.0,1025.0,1.78,0,0,2013-12-01 04:00:00,6,4,335,1,46.0,34.0,28.25,34.30357142857143,0,0,1
34326,2013,12,1,5,60.0,-14,-4.0,1025.0,2.67,0,0,2013-12-01 05:00:00,6,4,335,1,57.0,38.0,29.208333333333332,33.392857142857146,0,0,1
34327,2013,12,1,6,90.0,-13,-6.0,1025.0,0.89,0,0,2013-12-01 06:00:00,6,4,335,1,60.0,40.0,30.125,33.166666666666664,1,0,0
34328,2013,12,1,7,99.0,-14,-3.0,1025.0,0.89,0,0,2013-12-01 07:00:00,6,4,335,1,90.0,31.0,32.208333333333336,33.410714285714285,0,0,1
34329,2013,12,1,8,125.0,-13,-2.0,1025.0,3.13,0,0,2013-12-01 08:00:00,6,4,335,1,99.0,22.0,35.041666666666664,33.75595238095238,1,0,0
34330,2013,12,1,9,101.0,-14,1.0,1026.0,0.89,0,0,2013-12-01 09:00:00,6,4,335,1,125.0,24.0,39.333333333333336,34.220238095238095,0,0,1
34331,2013,12,1,10,93.0,-16,7.0,1025.0,1.79,0,0,2013-12-01 10:00:00,6,4,335,1,101.0,25.0,42.541666666666664,34.57142857142857,1,0,0
34332,2013,12,1,11,69.0,-16,9.0,1025.0,0.89,0,0,2013-12-01 11:00:00,6,4,335,1,93.0,20.0,45.375,34.851190476190474,0,0,1
